Language	Budget	Revenue	Ratio	LogBudget	LogRevenue	LogRatio	Title
EN	9000000	46000000	5.111111111	16.01273514	17.64415195	1.631416819	"Death at a Funeral"
EN	21000000	42000000	2	16.860033	17.55318018	0.693147181	"Teenage Mutant Ninja Turtles III"
EN	32000000	40222729	1.256960281	17.28124646	17.50994279	0.228696331	"Hardball"
EN	21000000	205738714	9.797081619	16.860033	19.14211754	2.282084547	"Silver Linings Playbook"
EN	21000000	41170784	1.960513524	16.860033	17.53323944	0.673206441	"Freedom Writers"
EN	21000000	43928932	2.091853905	16.860033	17.5980837	0.738050709	"The Transporter"
EN	20000000	41627431	2.08137155	16.81124283	17.54426991	0.733027075	"Never Back Down"
EN	21000000	17762705	0.845843095	16.860033	16.69261159	-0.167421403	"The Rage: Carrie 2"
EN	17000000	14899417	0.876436294	16.6487239	16.51683264	-0.131891259	"Away We Go"
EN	21000000	17600000	0.838095238	16.860033	16.68340946	-0.176623536	"Swing Vote"
EN	21000000	10011050	0.476716667	16.860033	16.11920004	-0.740832955	"Moonlight Mile"
EN	21000000	970816	0.046229333	16.860033	13.78589223	-3.074140762	"The Beaver"
EN	35000000	69701637	1.991475343	17.37085862	18.05973436	0.688875742	"The Best Little Whorehouse in Texas"
EN	15000000	2856712	0.190447467	16.52356076	14.86518187	-1.658378888	"eXistenZ"
EN	18000000	389925971	21.66255394	16.70588232	19.78146746	3.075585145	"Raiders of the Lost Ark"
EN	18000000	358991681	19.94398228	16.70588232	19.69880977	2.992927458	"Home Alone 2: Lost in New York"
EN	20000000	303788635	15.18943175	16.81124283	19.53184274	2.720599906	"Close Encounters of the Third Kind"
EN	38000000	29907685	0.787044342	17.45309672	17.21362603	-0.239470689	"Pulse"
EN	20000000	299965036	14.9982518	16.81124283	19.51917648	2.707933648	"Beverly Hills Cop II"
EN	20000000	132675402	6.6337701	16.81124283	18.70341612	1.892173285	"Bringing Down the House"
EN	19000000	272742922	14.35489063	16.75994954	19.42404023	2.664090695	"The Silence of the Lambs"
EN	20000000	121697323	6.08486615	16.81124283	18.61704756	1.805804729	"Wayne's World"
EN	20000000	117224271	5.86121355	16.81124283	18.5795995	1.768356673	"Jackass 3D"
EN	20000000	187884007	9.39420035	16.81124283	19.05133535	2.240092515	"Jaws 2"
EN	20000000	149281606	7.4640803	16.81124283	18.82134505	2.010102222	"Beverly Hills Chihuahua"
EN	13000000	318000141	24.46154931	16.38045992	19.57756238	3.197102469	"The Conjuring"
EN	32000000	97918663	3.059958219	17.28124646	18.39964772	1.118401262	"Are We There Yet?"
EN	20000000	100525432	5.0262716	16.81124283	18.42592131	1.614678477	"Tammy"
EN	35000000	131282949	3.7509414	17.37085862	18.69286547	1.322006848	"School of Rock"
EN	18000000	122195920	6.788662222	16.70588232	18.62113622	1.9152539	"Mortal Kombat"
EN	37000000	113086475	3.056391216	17.42642847	18.54366335	1.117234879	"White Chicks"
EN	20000000	177243185	8.86215925	16.81124283	18.99303327	2.181790443	"The Descendants"
EN	20000000	187000000	9.35	16.81124283	19.04661917	2.235376343	"12 Years a Slave"
EN	20000000	57588485	2.87942425	16.81124283	17.86883319	1.057590361	"Drumline"
EN	20000000	60072596	3.0036298	16.81124283	17.91106432	1.099821491	"Why Did I Get Married Too?"
EN	20000000	53000000	2.65	16.81124283	17.78580247	0.97455964	"Edward Scissorhands"
EN	20000000	207945075	10.39725375	16.81124283	19.15278454	2.341541709	"Me Before You"
EN	1800000	41158757	22.86597611	14.40329722	17.53294727	3.129650046	"The French Connection"
EN	20000000	183936074	9.1968037	16.81124283	19.03009883	2.218856	"Bad Moms"
EN	20000000	48548426	2.4274213	16.81124283	17.69807233	0.8868295	"Date Movie"
EN	20000000	109862682	5.4931341	16.81124283	18.5147418	1.703498967	"Return to Never Land"
EN	20000000	66787908	3.3393954	16.81124283	18.0170326	1.205789773	"Selma"
EN	20000000	135680000	6.784	16.81124283	18.72580973	1.914566898	"The Jungle Book 2"
EN	20000000	67192859	3.35964295	16.81124283	18.02307753	1.211834703	"Boogeyman"
EN	20000000	84146832	4.2073416	16.81124283	18.24807383	1.436830999	"Premonition"
EN	30000000	45554533	1.518484433	17.21670794	17.63442069	0.417712754	"The Tigger Movie"
EN	20000000	41596251	2.07981255	16.81124283	17.5435206	0.732277769	"Orphan"
EN	20000000	43967255	2.19836275	16.81124283	17.59895571	0.787712879	"Max"
EN	20000000	86865564	4.3432782	16.81124283	18.27987224	1.468629409	"Epic Movie"
EN	20000000	88346473	4.41732365	16.81124283	18.29677684	1.485534004	"Spotlight"
EN	20000000	27640028	1.3820014	16.81124283	17.13477557	0.323532738	"Lakeview Terrace"
EN	20000000	39143839	1.95719195	16.81124283	17.4827536	0.671510767	"The Grudge 2"
EN	20000000	37672350	1.8836175	16.81124283	17.44443696	0.63319413	"How Stella Got Her Groove Back"
EN	20000000	41237648	2.0618824	16.81124283	17.53486218	0.723619352	"Man of the Year"
EN	20000000	35841901	1.79209505	16.81124283	17.39462819	0.583385354	"The Black Hole"
EN	20000000	65464324	3.2732162	16.81124283	17.99701588	1.185773049	"The American"
EN	20000000	60000000	3	16.81124283	17.90985512	1.098612289	"Selena"
EN	20000000	80547866	4.0273933	16.81124283	18.20436217	1.393119343	"Vampires Suck"
EN	25000000	135330182	5.41320728	17.03438638	18.72322814	1.68884176	"Babel"
EN	19800000	41296320	2.085672727	16.8011925	17.53628395	0.735091454	"This Is Where I Leave You"
EN	20000000	50907234	2.5453617	16.81124283	17.74551559	0.934272762	"Doubt"
EN	32000000	50907422	1.590856938	17.28124646	17.74551929	0.464272825	"Team America: World Police"
EN	20000000	47241945	2.36209725	16.81124283	17.67079272	0.85954989	"Texas Chainsaw 3D"
EN	20000000	78378744	3.9189372	16.81124283	18.17706333	1.365820495	"Scary Movie 5"
EN	20000000	31678778	1.5839389	16.81124283	17.27115755	0.459914719	"Paint Your Wagon"
EN	20000000	54586584	2.7293292	16.81124283	17.8152987	1.004055865	"Milk"
EN	20000000	46069568	2.3034784	16.81124283	17.64566316	0.834420328	"Risen"
EN	35000000	68349884	1.952853829	17.37085862	18.04015042	0.669291805	"Ghost Ship"
EN	19000000	35387212	1.862484842	16.75994954	17.38186107	0.621911533	"A Very Harold & Kumar Christmas"
EN	20000000	67200000	3.36	16.81124283	18.02318381	1.211940974	"Wild Things"
EN	20000000	45636368	2.2818184	16.81124283	17.6362155	0.824972669	"The Debt"
EN	30000000	47126295	1.5708765	17.21670794	17.66834168	0.451633744	"High Fidelity"
EN	20000000	64822796	3.2411398	16.81124283	17.98716789	1.175925058	"The Bank Job"
EN	20000000	72258126	3.6129063	16.81124283	18.09575535	1.284512518	"Eternal Sunshine of the Spotless Mind"
EN	20000000	32005248	1.6002624	16.81124283	17.28141045	0.470167616	"You Again"
EN	20000000	65569869	3.27849345	16.81124283	17.99862683	1.187384003	"Street Kings"
EN	20000000	46089287	2.30446435	16.81124283	17.64609109	0.834848263	"The World's End"
EN	20000000	51416464	2.5708232	16.81124283	17.75546899	0.944226159	"Daybreakers"
EN	20000000	49779728	2.4889864	16.81124283	17.72311839	0.911875559	"She's Out of My League"
EN	20000000	17425000	0.87125	16.81124283	16.67341651	-0.137826317	"Monte Carlo"
EN	9000000	27105095	3.011677222	16.01273514	17.11523228	1.10249714	"Stay Alive"
EN	20000000	39300000	1.965	16.81124283	17.48673508	0.675492245	"Alpha and Omega"
EN	20000000	37597471	1.87987355	16.81124283	17.44244735	0.631204514	"The Covenant"
EN	40000000	28972508	0.7243127	17.50439001	17.18185794	-0.322532074	"Shorts"
EN	20000000	21284514	1.0642257	16.81124283	16.87349032	0.062247492	"To Die For"
EN	20000000	83707310	4.1853655	16.81124283	18.24283687	1.431594036	"Nerve"
EN	20000000	20211394	1.0105697	16.81124283	16.82175706	0.010514231	"Appaloosa"
EN	806948	32000000	39.65559119	13.60101451	17.28124646	3.680231952	"Psycho"
EN	20000000	36620508	1.8310254	16.81124283	17.41611897	0.604876138	"My Best Friend's Girl"
EN	20000000	34077920	1.703896	16.81124283	17.34416023	0.532917394	"Endless Love"
EN	20000000	2297493	0.11487465	16.81124283	14.64732909	-2.163913745	"Under the Rainbow"
EN	20000000	18432000	0.9216	16.81124283	16.72959884	-0.081643989	"Ladyhawke"
EN	20000000	18253415	0.91267075	16.81124283	16.71986274	-0.091380088	"Simon Birch"
EN	20000000	22222308	1.1111154	16.81124283	16.91660721	0.105364376	"Reign Over Me"
EN	15000000	56255142	3.7503428	16.52356076	17.84540801	1.321847249	"Into the Wild"
EN	20000000	17807569	0.89037845	16.81124283	16.69513415	-0.116108682	"School for Scoundrels"
EN	20000000	52302796	2.6151398	16.81124283	17.77256039	0.961317557	"Silent Hill: Revelation 3D"
EN	19000000	25836616	1.359821895	16.75994954	17.06730327	0.307353731	"From Dusk Till Dawn"
OTHER	20000000	100914445	5.04572225	16.81124283	18.42978364	1.618540805	"Kung Fu Hustle"
EN	20000000	73276047	3.66380235	16.81124283	18.10974433	1.298501502	"The Kite Runner"
EN	20000000	60427839	3.02139195	16.81124283	17.91696047	1.105717636	"21 Grams"
EN	20000000	16605763	0.83028815	16.81124283	16.62526036	-0.18598247	"Paparazzi"
EN	20000000	17432163	0.87160815	16.81124283	16.67382751	-0.137415325	"A Guy Thing"
EN	20000000	17436509	0.87182545	16.81124283	16.67407678	-0.137166047	"Capitalism: A Love Story"
EN	20000000	15473333	0.77366665	16.81124283	16.55462865	-0.256614183	"The Greatest Story Ever Told"
EN	19500000	34854990	1.787435385	16.78592502	17.36670687	0.580781846	"Secret in Their Eyes"
EN	25000000	14109284	0.56437136	17.03438638	16.46234358	-0.572042804	"Disaster Movie"
EN	20000000	22942221	1.14711105	16.81124283	16.94848948	0.137246651	"Armored"
EN	20000000	13801755	0.69008775	16.81124283	16.44030632	-0.370936516	"The Man Who Knew Too Little"
EN	20000000	30426096	1.5213048	16.81124283	17.23081122	0.419568388	"What's Your Number?"
EN	20000000	32204030	1.6102015	16.81124283	17.28760216	0.476359326	"Lockout"
EN	20000000	34560577	1.72802885	16.81124283	17.3582242	0.546981366	"Crank: High Voltage"
EN	20000000	13391174	0.6695587	16.81124283	16.41010639	-0.40113644	"One Night with the King"
EN	30000000	27674124	0.9224708	17.21670794	17.13600838	-0.080699557	"The Quiet American"
EN	20000000	12482775	0.62413875	16.81124283	16.33986025	-0.47138258	"The Weather Man"
EN	20000000	12398628	0.6199314	16.81124283	16.33309638	-0.478146452	"Undisputed"
EN	20000000	17280326	0.8640163	16.81124283	16.66507919	-0.146163645	"12 Rounds"
EN	20000000	24145613	1.20728065	16.81124283	16.99961327	0.188370434	"Let Me In"
EN	20000000	12639297	0.63196485	16.81124283	16.35232133	-0.458921503	"Triple 9"
EN	20000000	10686841	0.53434205	16.81124283	16.18452373	-0.626719102	"Deconstructing Harry"
EN	20000000	36606743	1.83033715	16.81124283	17.41574302	0.604500185	"Burnt"
EN	20000000	16974459	0.84872295	16.81124283	16.64722036	-0.164022471	"Death Sentence"
EN	20000000	10337477	0.51687385	16.81124283	16.15128639	-0.659956438	"Code Name: The Cleaner"
EN	20000000	11341016	0.5670508	16.81124283	16.24393645	-0.567306385	"Connie and Carla"
EN	8000000	20000000	2.5	15.8949521	16.81124283	0.916290732	"Sweet Charity"
EN	20000000	11110975	0.55554875	16.81124283	16.22344392	-0.587798915	"Inherent Vice"
EN	20000000	16549477	0.82747385	16.81124283	16.62186506	-0.189377773	"Battle of the Year"
EN	20000000	7000000	0.35	16.81124283	15.76142071	-1.049822124	"An American Carol"
EN	12000000	15008161	1.250680083	16.30041721	16.52410468	0.22368747	"Machete Kills"
EN	20000000	6420319	0.32101595	16.81124283	15.67497836	-1.136264469	"Little Boy"
EN	15000000	27462041	1.830802733	16.52356076	17.12831528	0.604754523	"A Dangerous Method"
EN	8700000	7659918	0.880450345	15.97883358	15.85151184	-0.127321747	"A Scanner Darkly"
EN	20000000	10442808	0.5221404	16.81124283	16.16142407	-0.649818762	"Alone in the Dark"
EN	20000000	5210988	0.2605494	16.81124283	15.46628003	-1.3449628	"Bandslam"
EN	20000000	12007070	0.6003535	16.81124283	16.3010062	-0.510236631	"A Most Violent Year"
EN	20000000	4001121	0.20005605	16.81124283	15.20208513	-1.609157702	"I'm Not There."
EN	20000000	16863583	0.84317915	16.81124283	16.640667	-0.170575829	"The Cold Light of Day"
EN	20000000	5530764	0.2765382	16.81124283	15.52583652	-1.285406312	"The Brothers Bloom"
OTHER	26500000	159375308	6.014162566	17.09265529	18.88677241	1.794117115	"Princess Mononoke"
EN	2000000	5048693	2.5243465	14.50865774	15.43463996	0.925982217	"The Proposition"
EN	20000000	1675706	0.0837853	16.81124283	14.33174513	-2.479497705	"Marci X"
EN	20000000	5359645	0.26798225	16.81124283	15.4944083	-1.316834532	"Equilibrium"
OTHER	40000000	7400000	0.185	17.50439001	15.81699056	-1.687399454	"The Children of Huang Shi"
EN	10000000	3727746	0.3727746	16.11809565	15.13131432	-0.986781332	"By the Sea"
EN	20000000	305070	0.0152535	16.81124283	12.62829654	-4.182946294	"Rapa Nui"
EN	20000000	4634062	0.2317031	16.81124283	15.34894436	-1.462298468	"Dylan Dog: Dead of Night"
EN	20000000	346594	0.0173297	16.81124283	12.75590935	-4.055333486	"The Tempest"
EN	27220000	5496951	0.201945298	17.11946256	15.51970413	-1.599758422	"The Frozen Ground"
EN	22000000	424208848	19.28222036	16.90655301	19.86573646	2.959183447	"Dances with Wolves"
EN	20000000	216197492	10.8098746	16.81124283	19.19170286	2.380460031	"Bad Teacher"
EN	19000000	110879513	5.835763842	16.75994954	18.5239547	1.764005164	"Sea of Love"
EN	19000000	70067909	3.687784684	16.75994954	18.06497546	1.305025921	"A Cinderella Story"
EN	14000000	173046663	12.36047593	16.45456789	18.96907184	2.514503957	"Scream"
EN	19000000	44017374	2.316703895	16.75994954	17.60009498	0.84014544	"The Shining"
EN	19000000	381109762	20.05840853	16.75994954	19.75859798	2.998648444	"Back to the Future"
EN	19000000	40846082	2.149793789	16.75994954	17.52532146	0.765371926	"House on Haunted Hill"
EN	19000000	49830607	2.622663526	16.75994954	17.72413995	0.964190414	"The Switch"
EN	18000000	101564935	5.642496389	16.70588232	18.43620891	1.73032659	"Just Married"
EN	19100000	5728213	0.29990644	16.76519889	15.56091417	-1.20428472	"The Devil's Double"
EN	20000000	54956140	2.747807	16.81124283	17.82204597	1.010803139	"The Crazies"
OTHER	15000000	274925095	18.32833967	16.52356076	19.43200924	2.908448478	"Spirited Away"
EN	25000000	8613462	0.34453848	17.03438638	15.96883689	-1.065549497	"The Bounty"
EN	19000000	18755936	0.987154526	16.75994954	16.74702085	-0.01292869	"Sex Drive"
EN	19000000	29922472	1.574866947	16.75994954	17.21412033	0.454170791	"Leap Year"
EN	19000000	4750000	0.25	16.75994954	15.37365518	-1.386294361	"The Fall of the Roman Empire"
EN	19000000	6928068	0.364635158	16.75994954	15.75109154	-1.008857993	"Take Me Home Tonight"
EN	19000000	2119994	0.111578632	16.75994954	14.56692382	-2.193025721	"The Nutcracker"
EN	19000000	108047131	5.686691105	16.75994954	18.49807809	1.738128551	"The Amityville Horror"
EN	19000000	32801173	1.726377526	16.75994954	17.30597483	0.546025298	"Adaptation."
EN	15000000	46770602	3.118040133	16.52356076	17.6607654	1.137204642	"Land of the Dead"
EN	18500000	10680275	0.577312162	16.73328129	16.18390914	-0.54937215	"Fear and Loathing in Las Vegas"
EN	18500000	31912793	1.725015838	16.73328129	17.27851752	0.545236232	"The Invention of Lying"
EN	18000000	268157400	14.89763333	16.70588232	19.40708468	2.701202364	"Neighbors"
EN	23000000	351583407	15.28623509	16.95100477	19.67795753	2.726952756	"The Mask"
EN	18000000	151668774	8.426043	16.70588232	18.83720958	2.131327267	"Big"
EN	18000000	261572744	14.53181911	16.70588232	19.38222298	2.676340667	"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan"
EN	18000000	141774679	7.876371056	16.70588232	18.76974959	2.063867272	"Legally Blonde"
EN	18000000	87000000	4.833333333	16.70588232	18.28141868	1.575536361	"Star Trek III: The Search for Spock"
EN	19000000	144216468	7.590340421	16.75994954	18.78682598	2.026876442	"The Exorcism of Emily Rose"
EN	17000000	65535067	3.855003941	16.6487239	17.99809593	1.349372029	"Deuce Bigalow: Male Gigolo"
EN	16000000	19682924	1.23018275	16.58809928	16.79526202	0.207162736	"Left Behind"
EN	18000000	65070412	3.615022889	16.70588232	17.9909805	1.285098187	"Barbershop 2:  Back in Business"
EN	23000000	76488889	3.32560387	16.95100477	18.15265605	1.201651273	"Bad Santa"
EN	16500000	67683989	4.102059939	16.61887094	18.03036021	1.411489272	"Austin Powers: International Man of Mystery"
EN	18000000	88923251	4.940180611	16.70588232	18.30328421	1.597401891	"My Big Fat Greek Wedding 2"
EN	21000000	72417394	3.448447333	16.860033	18.09795708	1.237924081	"Diary of a Wimpy Kid: Rodrick Rules"
EN	18000000	98235548	5.457530444	16.70588232	18.4028787	1.696996388	"Predator"
EN	18000000	51973029	2.8873905	16.70588232	17.76623547	1.060353153	"Amadeus"
EN	17000000	129042871	7.590757118	16.6487239	18.67565524	2.026931338	"Mean Girls"
EN	19800000	87754044	4.432022424	16.8011925	18.2900485	1.488856009	"Gosford Park"
EN	18000000	41382841	2.299046722	16.70588232	17.53837688	0.832494568	"Peggy Sue Got Married"
EN	18000000	103215094	5.734171889	16.70588232	18.45232566	1.746443344	"Birdman"
EN	18000000	99206215	5.511456389	16.70588232	18.41271122	1.706828906	"Blue Jasmine"
EN	15000000	76286096	5.085739733	16.52356076	18.15000125	1.626440493	"United 93"
EN	18000000	62646763	3.480375722	16.70588232	17.95302257	1.247140254	"Honey"
EN	1000000	21378361	21.378361	13.81551056	16.8778898	3.062379242	"The Fog"
EN	18000000	47088990	2.616055	16.70588232	17.66754977	0.961667458	"Soul Surfer"
EN	18000000	24911670	1.383981667	16.70588232	17.03084693	0.32496461	"Catch-22"
EN	18000000	100000000	5.555555556	16.70588232	18.42068074	1.714798428	"Conan the Destroyer"
EN	18000000	23000000	1.277777778	16.70588232	16.95100477	0.245122458	"Raging Bull"
EN	18000000	36133014	2.007389667	16.70588232	17.40271752	0.696835205	"Love Happens"
EN	18000000	35692920	1.98294	16.70588232	17.39046291	0.684580592	"127 Hours"
EN	18000000	17200925	0.955606944	16.70588232	16.66047372	-0.045408596	"Center Stage"
EN	17000000	24000000	1.411764706	16.6487239	16.99356439	0.344840486	"Love the Coopers"
EN	18000000	16702864	0.927936889	16.70588232	16.63109076	-0.074791556	"Catch That Kid"
EN	30000000	34441873	1.148062433	17.21670794	17.35478362	0.138075681	"Steve Jobs"
EN	18000000	2945600	0.163644444	16.70588232	14.89582309	-1.810059226	"The Legend of the Lone Ranger"
EN	21000000	28008462	1.333736286	16.860033	17.14801724	0.287984241	"The Tailor of Panama"
EN	18000000	12000000	0.666666667	16.70588232	16.30041721	-0.405465108	"Blow Out"
EN	18000000	10501938	0.583441	16.70588232	16.16707037	-0.538811946	"Getaway"
EN	18000000	8038061	0.446558944	16.70588232	15.89969844	-0.806183873	"The Ice Storm"
EN	18000000	25312387	1.406243722	16.70588232	17.04680444	0.340922123	"And So It Goes"
EN	17000000	6735922	0.396230706	16.6487239	15.72296526	-0.925758647	"Nine 1/2 Weeks"
EN	18000000	14110013	0.783889611	16.70588232	16.46239525	-0.243487071	"Dragonslayer"
EN	18000000	5887457	0.327080944	16.70588232	15.58833471	-1.117547602	"Ed Wood"
EN	18000000	20275812	1.126434	16.70588232	16.82493921	0.119056891	"Labor Day"
OTHER	18000000	26527510	1.473750556	16.70588232	17.09369287	0.38781055	"Mongol: The Rise of Genghis Khan"
